mix_id;audio_file;center_time;time_mmss;quality_profile;expected_quality_label;human_rating;comment;crossfade_curve;key_compatibility_camelot_distance
synth_000081;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000081.wav;962.7;16:03;clean;5;1;;linear;1
synth_000083;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000083.wav;250.8;04:11;clean;5;1;;equal_power;1
synth_000083;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000083.wav;481.3;08:01;clean;5;2;;s_curve;0
synth_000083;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000083.wav;721.8;12:02;clean;5;2;;linear;0
synth_000083;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000083.wav;875.6;14:36;clean;5;1;;equal_power;0
synth_000083;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000083.wav;1114.7;18:35;key_clash;2;2;;equal_power;3
synth_000084;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000084.wav;236.2;03:56;clean;5;2;;linear;1
synth_000084;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000084.wav;472.0;07:52;key_clash;2;2;;linear;4
synth_000084;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000084.wav;725.1;12:05;clean;5;1;;equal_power;1
synth_000085;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000085.wav;242.5;04:02;off_beat;2;2;;s_curve;6
synth_000085;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000085.wav;500.2;08:20;abrupt;2;1;;linear;6
synth_000085;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000085.wav;725.0;12:05;clean;5;1;;s_curve;1
synth_000086;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000086.wav;254.5;04:15;clean;5;2;;equal_power;1
synth_000086;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000086.wav;482.0;08:02;off_beat;3;2;;equal_power;2
synth_000086;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000086.wav;732.1;12:12;off_phrase;3;2;;equal_power;4
synth_000086;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000086.wav;962.4;16:02;clean;5;1;;s_curve;0
synth_000088;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000088.wav;244.7;04:05;key_clash;2;1;;equal_power;4
synth_000088;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000088.wav;483.7;08:04;off_beat;2;1;;s_curve;0
synth_000088;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000088.wav;712.7;11:53;key_clash;2;1;;equal_power;4
synth_000088;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000088.wav;954.0;15:54;clean;5;1;;s_curve;0
synth_000089;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000089.wav;253.2;04:13;train_wreck;1;2;;linear;5
synth_000089;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000089.wav;491.8;08:12;off_phrase;2;2;;linear;2
synth_000089;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000089.wav;731.6;12:12;off_beat;3;1;;s_curve;6
synth_000089;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000089.wav;967.9;16:08;clean;5;2;;linear;1
synth_000091;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000091.wav;252.4;04:12;clean;5;2;;equal_power;1
synth_000091;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000091.wav;518.1;08:38;clean;5;1;;s_curve;1
synth_000091;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000091.wav;730.4;12:10;train_wreck;1;1;;s_curve;6
synth_000091;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000091.wav;986.0;16:26;clean;5;2;;linear;1
synth_000091;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000091.wav;1205.0;20:05;clean;5;1;;equal_power;1
synth_000093;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000093.wav;253.7;04:14;clean;5;2;;equal_power;1
synth_000093;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000093.wav;483.4;08:03;clean;5;1;;linear;1
synth_000093;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000093.wav;731.9;12:12;clean;5;2;;equal_power;1
synth_000093;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000093.wav;978.4;16:18;clean;5;2;;s_curve;1
synth_000093;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000093.wav;1196.7;19:57;off_beat;2;1;;equal_power;2
synth_000094;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000094.wav;252.9;04:13;off_phrase;2;1;;linear;3
synth_000094;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000094.wav;345.5;05:46;clean;5;1;;linear;1
synth_000094;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000094.wav;574.5;09:34;train_wreck;1;1;;s_curve;3
synth_000094;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000094.wav;814.6;13:35;key_clash;1;1;;linear;5
synth_000095;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000095.wav;219.3;03:39;off_phrase;3;2;;equal_power;2
synth_000095;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000095.wav;313.2;05:13;off_beat;3;2;;exponential;3
synth_000095;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000095.wav;567.8;09:28;key_clash;2;1;;equal_power;3
synth_000096;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000096.wav;247.4;04:07;abrupt;2;2;;linear;5
synth_000096;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000096.wav;494.8;08:15;clean;5;2;;equal_power;1
synth_000096;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000096.wav;743.4;12:23;clean;5;2;;equal_power;1
synth_000096;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000096.wav;983.4;16:23;clean;5;1;;s_curve;0
synth_000096;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000096.wav;1218.6;20:19;train_wreck;1;2;;linear;7
synth_000097;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000097.wav;259.5;04:19;abrupt;2;1;;linear;3
synth_000097;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000097.wav;496.1;08:16;key_clash;1;1;;s_curve;5
synth_000097;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000097.wav;725.0;12:05;clean;5;2;;s_curve;0
synth_000098;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000098.wav;255.0;04:15;off_beat;2;2;;equal_power;6
synth_000098;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000098.wav;492.6;08:13;train_wreck;1;2;;exponential;3
synth_000098;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000098.wav;723.5;12:03;off_phrase;2;1;;equal_power;4
synth_000099;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000099.wav;219.2;03:39;clean;5;1;;s_curve;1
synth_000099;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000099.wav;457.5;07:38;clean;5;1;;linear;1
synth_000099;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000099.wav;659.1;10:59;abrupt;2;1;;linear;1
synth_000099;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000099.wav;843.0;14:03;clean;5;1;;linear;0
synth_000099;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000099.wav;1079.5;17:59;abrupt;2;2;;linear;4
synth_000100;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000100.wav;146.7;02:27;clean;5;2;;equal_power;1
synth_000100;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000100.wav;399.1;06:39;train_wreck;1;1;;s_curve;4
synth_000100;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000100.wav;630.0;10:30;key_clash;1;2;;s_curve;5
synth_000101;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000101.wav;222.1;03:42;clean;5;1;;equal_power;1
synth_000101;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000101.wav;456.3;07:36;off_phrase;3;1;;s_curve;0
synth_000101;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000101.wav;540.2;09:00;clean;5;2;;linear;1
synth_000101;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000101.wav;781.0;13:01;clean;5;1;;linear;1
synth_000101;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000101.wav;995.2;16:35;key_clash;1;2;;linear;6
synth_000102;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000102.wav;239.0;03:59;clean;5;1;;linear;0
synth_000102;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000102.wav;463.4;07:43;off_beat;2;2;;equal_power;3
synth_000102;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000102.wav;696.0;11:36;key_clash;2;2;;exponential;3
synth_000102;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000102.wav;943.0;15:43;off_phrase;2;1;;equal_power;5
synth_000103;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000103.wav;245.2;04:05;train_wreck;1;1;;equal_power;4
synth_000103;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000103.wav;417.0;06:57;key_clash;1;1;;linear;5
synth_000103;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000103.wav;640.0;10:40;off_beat;2;1;;equal_power;0
synth_000103;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000103.wav;889.3;14:49;train_wreck;1;1;;linear;4
synth_000103;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000103.wav;1062.3;17:42;clean;5;2;;s_curve;0
synth_000104;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000104.wav;256.7;04:17;off_phrase;3;2;;equal_power;4
synth_000104;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000104.wav;399.0;06:39;clean;5;1;;equal_power;1
synth_000104;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000104.wav;636.0;10:36;train_wreck;1;2;;linear;5
synth_000104;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000104.wav;891.0;14:51;off_phrase;2;2;;s_curve;3
synth_000104;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000104.wav;1110.2;18:30;clean;5;2;;equal_power;1
synth_000105;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000105.wav;233.1;03:53;clean;5;1;;linear;1
synth_000105;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000105.wav;464.0;07:44;off_beat;3;2;;equal_power;5
synth_000105;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000105.wav;725.9;12:06;off_beat;3;1;;equal_power;3
synth_000105;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000105.wav;956.4;15:56;clean;5;1;;linear;1
synth_000105;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000105.wav;1196.0;19:56;abrupt;2;2;;linear;1
synth_000106;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000106.wav;232.2;03:52;clean;5;2;;linear;0
synth_000106;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000106.wav;448.3;07:28;abrupt;2;2;;linear;3
synth_000106;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000106.wav;719.1;11:59;train_wreck;1;1;;linear;3
synth_000106;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000106.wav;985.3;16:25;clean;5;1;;linear;0
synth_000107;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000107.wav;250.0;04:10;clean;5;1;;equal_power;1
synth_000107;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000107.wav;478.3;07:58;clean;5;1;;equal_power;0
synth_000107;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000107.wav;709.6;11:50;abrupt;2;1;;linear;2
synth_000108;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000108.wav;245.8;04:06;clean;5;2;;s_curve;0
synth_000108;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000108.wav;383.7;06:24;clean;5;2;;equal_power;1
synth_000108;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000108.wav;587.4;09:47;clean;5;1;;s_curve;1
synth_000109;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000109.wav;255.5;04:16;train_wreck;1;2;;equal_power;5
synth_000109;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000109.wav;482.1;08:02;off_beat;3;2;;linear;2
synth_000109;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000109.wav;730.5;12:10;clean;5;2;;equal_power;0
synth_000110;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000110.wav;255.7;04:16;train_wreck;1;1;;equal_power;3
synth_000110;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000110.wav;494.1;08:14;key_clash;2;2;;linear;3
synth_000110;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000110.wav;749.9;12:30;clean;5;1;;equal_power;1
synth_000111;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000111.wav;238.7;03:59;key_clash;2;2;;exponential;4
synth_000111;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000111.wav;467.6;07:48;clean;5;1;;equal_power;1
synth_000111;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000111.wav;705.9;11:46;clean;5;1;;equal_power;1
synth_000111;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000111.wav;942.6;15:43;abrupt;2;1;;linear;2
synth_000111;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000111.wav;1179.7;19:40;off_phrase;2;1;;linear;3
synth_000112;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000112.wav;256.4;04:16;abrupt;2;1;;linear;3
synth_000112;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000112.wav;511.1;08:31;clean;5;2;;s_curve;1
synth_000112;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000112.wav;772.0;12:52;train_wreck;1;2;;equal_power;3
synth_000112;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000112.wav;1015.5;16:56;clean;5;1;;linear;1
synth_000112;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000112.wav;1236.9;20:37;clean;5;2;;s_curve;1
synth_000113;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000113.wav;181.5;03:01;abrupt;2;2;;linear;1
synth_000113;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000113.wav;388.1;06:28;clean;5;2;;equal_power;0
synth_000113;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000113.wav;536.4;08:56;key_clash;1;1;;exponential;5
synth_000113;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000113.wav;751.8;12:32;key_clash;1;2;;s_curve;5
synth_000113;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000113.wav;974.0;16:14;clean;5;2;;s_curve;0
synth_000114;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000114.wav;243.0;04:03;clean;5;1;;linear;1
synth_000114;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000114.wav;467.8;07:48;clean;5;1;;equal_power;1
synth_000114;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000114.wav;707.7;11:48;abrupt;2;2;;linear;3
synth_000115;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000115.wav;248.8;04:09;key_clash;2;1;;s_curve;4
synth_000115;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000115.wav;466.5;07:46;clean;5;2;;equal_power;1
synth_000115;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000115.wav;716.6;11:57;abrupt;2;1;;linear;1
synth_000115;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000115.wav;902.2;15:02;clean;5;2;;s_curve;1
synth_000116;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000116.wav;60.7;01:01;off_phrase;2;2;;exponential;5
synth_000116;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000116.wav;288.7;04:49;off_phrase;3;1;;exponential;3
synth_000116;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000116.wav;503.3;08:23;clean;5;1;;equal_power;0
synth_000116;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000116.wav;744.2;12:24;clean;5;1;;linear;0
synth_000117;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000117.wav;220.2;03:40;off_phrase;2;1;;exponential;2
synth_000117;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000117.wav;476.5;07:56;clean;5;1;;equal_power;0
synth_000117;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000117.wav;714.1;11:54;clean;5;2;;linear;1
synth_000117;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000117.wav;968.0;16:08;key_clash;1;2;;linear;7
synth_000117;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000117.wav;1218.6;20:19;abrupt;2;1;;linear;5
synth_000118;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000118.wav;236.5;03:57;clean;5;2;;s_curve;1
synth_000118;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000118.wav;461.3;07:41;train_wreck;1;2;;exponential;4
synth_000118;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000118.wav;679.0;11:19;clean;5;2;;linear;1
synth_000118;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000118.wav;928.6;15:29;off_beat;2;1;;s_curve;5
synth_000119;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000119.wav;218.8;03:39;clean;5;2;;linear;1
synth_000119;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000119.wav;452.0;07:32;abrupt;2;1;;linear;1
synth_000119;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000119.wav;704.2;11:44;clean;5;1;;equal_power;1
synth_000120;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000120.wav;257.3;04:17;key_clash;2;2;;s_curve;4
synth_000120;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000120.wav;418.4;06:58;clean;5;2;;equal_power;0
synth_000120;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000120.wav;657.5;10:58;clean;5;2;;linear;1
synth_000120;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000120.wav;804.1;13:24;clean;5;1;;equal_power;0
synth_000121;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000121.wav;235.4;03:55;clean;5;1;;linear;1
synth_000121;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000121.wav;453.0;07:33;key_clash;1;1;;s_curve;6
synth_000121;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000121.wav;687.8;11:28;key_clash;2;1;;equal_power;3
synth_000121;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000121.wav;933.4;15:33;clean;5;1;;s_curve;0
synth_000122;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000122.wav;255.2;04:15;key_clash;1;2;;exponential;7
synth_000122;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000122.wav;324.6;05:25;clean;5;2;;s_curve;1
synth_000122;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000122.wav;404.2;06:44;train_wreck;1;1;;s_curve;4
synth_000122;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000122.wav;665.3;11:05;clean;5;2;;linear;1
synth_000122;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000122.wav;918.1;15:18;key_clash;2;2;;linear;4
synth_000123;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000123.wav;251.8;04:12;train_wreck;1;2;;s_curve;4
